annotation_set,unit_key,work_code,work_name,representation,classification,drift_value,drift_quantile_bin,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,category_labels
INLIER_BACKGROUND,ACT:23:35,ACT,Acts,R1,INLIER,0.053958132,Q2,"I will heare thee, said hee, when thine accusers are also come. And hee commanded him to be kept in Herods iudgement hall.","I will hear thee, said he, when thine accusers are also come. And he commanded him to be kept in Herod’s judgment hall.","i will heare thee, said hee, when thine accusers are also come. and hee commanded him to be kept in herods iudgement hall.","i will hear thee, said he, when thine accusers are also come. and he commanded him to be kept in herod’s judgment hall.",0.053958132,0.053958132,,R0,R1,0,orthographic_character_form
INLIER_BACKGROUND,ACT:17:28,ACT,Acts,R1,INLIER,0.064235155,Q3,"For in him we liue, and mooue, and haue our being, as certaine also of your owne Poets haue said, For we are also his offspring.","For in him we live, and move, and have our being; as certain also of your own poets have said, For we are also his offspring.","for in him we liue, and mooue, and haue our being, as certaine also of your owne poets haue said, for we are also his offspring.","for in him we live, and move, and have our being; as certain also of your own poets have said, for we are also his offspring.",0.064235155,0.064235155,,R0,R1,0,orthographic_character_form
INLIER_BACKGROUND,ACT:7:20,ACT,Acts,R1,INLIER,0.080828272,Q3,"In which time Moses was borne, and was exceeding faire, and nourished vp in his fathers house three moneths:","In which time Moses was born, and was exceeding fair, and nourished up in his father’s house three months:","in which time moses was borne, and was exceeding faire, and nourished vp in his fathers house three moneths:","in which time moses was born, and was exceeding fair, and nourished up in his father’s house three months:",0.080828272,0.080828272,,R0,R1,0,orthographic_character_form
INLIER_BACKGROUND,ACT:13:30,ACT,Acts,R1,INLIER,0.107226445,Q4,But God raised him fr&#333; the dead:,But God raised him from the dead:,but god raised him fr&#333; the dead:,but god raised him from the dead:,0.107226445,0.107226445,,R0,R1,0,orthographic_character_form
INLIER_BACKGROUND,ACT:4:13,ACT,Acts,R1,INLIER,0.125193901,Q4,"¶ Now when they sawe the boldnesse of Peter and Iohn, and perceiued that they were vnlearned and ignorant men, they marueiled, and they tooke knowledge of them, that they had bene with Iesus.","Now when they saw the boldness of Peter and John, and perceived that they were unlearned and ignorant men, they marvelled; and they took knowledge of them, that they had been with Jesus.","¶ now when they sawe the boldnesse of peter and iohn, and perceiued that they were vnlearned and ignorant men, they marueiled, and they tooke knowledge of them, that they had bene with iesus.","now when they saw the boldness of peter and john, and perceived that they were unlearned and ignorant men, they marvelled; and they took knowledge of them, that they had been with jesus.",0.125193901,0.125193901,,R0,R1,0,orthographic_character_form
INLIER_BACKGROUND,AMO:4:8,AMO,Amos,R1,INLIER,0.028057242,Q1,"So two or three cities wandered vnto one citie, to drinke water; but they were not satisfied: yet haue yee not returned vnto me, saith the Lord.","So two or three cities wandered unto one city, to drink water; but they were not satisfied: yet have ye not returned unto me, saith the LORD.","so two or three cities wandered vnto one citie, to drinke water; but they were not satisfied: yet haue yee not returned vnto me, saith the lord.","so two or three cities wandered unto one city, to drink water; but they were not satisfied: yet have ye not returned unto me, saith the lord.",0.028057242,0.028057242,,R0,R1,0,orthographic_character_form|lexical_substitution
INLIER_BACKGROUND,AMO:9:12,AMO,Amos,R1,INLIER,0.004967408,Q1,"That they may possesse the remnant of Edom, and of all the heathen; which are called by my name, saith the Lord that doth this.","That they may possess the remnant of Edom, and of all the heathen, which are called by my name, saith the LORD that doeth this.","that they may possesse the remnant of edom, and of all the heathen; which are called by my name, saith the lord that doth this.","that they may possess the remnant of edom, and of all the heathen, which are called by my name, saith the lord that doeth this.",0.004967408,0.004967408,,R0,R1,0,orthographic_character_form|lexical_substitution
INLIER_BACKGROUND,AMO:3:7,AMO,Amos,R1,INLIER,0.055840795,Q2,"Surely the Lord God will doe nothing, but he reuealeth his secret vnto his seruants the Prophets.","Surely the Lord GOD will do nothing, but he revealeth his secret unto his servants the prophets.","surely the lord god will doe nothing, but he reuealeth his secret vnto his seruants the prophets.","surely the lord god will do nothing, but he revealeth his secret unto his servants the prophets.",0.055840795,0.055840795,,R0,R1,0,orthographic_character_form|lexical_substitution
INLIER_BACKGROUND,AMO:6:9,AMO,Amos,R1,INLIER,0.041275029,Q2,"And it shall come to passe, if there remaine tenne men in one house, that they shall die.","And it shall come to pass, if there remain ten men in one house, that they shall die.","and it shall come to passe, if there remaine tenne men in one house, that they shall die.","and it shall come to pass, if there remain ten men in one house, that they shall die.",0.041275029,0.041275029,,R0,R1,0,orthographic_character_form
INLIER_BACKGROUND,AMO:7:2,AMO,Amos,R1,INLIER,0.089323614,Q3,"And it came to passe, that when they had made an ende of eating the grasse of the land, then I said; O Lord God, forgiue, I beseech thee, by whom shal Iacob arise? for he is small.","And it came to pass, that when they had made an end of eating the grass of the land, then I said, O Lord GOD, forgive, I beseech thee: by whom shall Jacob arise? for he is small.","and it came to passe, that when they had made an ende of eating the grasse of the land, then i said; o lord god, forgiue, i beseech thee, by whom shal iacob arise? for he is small.","and it came to pass, that when they had made an end of eating the grass of the land, then i said, o lord god, forgive, i beseech thee: by whom shall jacob arise? for he is small.",0.089323614,0.089323614,,R0,R1,0,orthographic_character_form|lexical_substitution|punctuation_clause_relation
INLIER_BACKGROUND,AMO:9:14,AMO,Amos,R1,INLIER,0.06305071,Q3,"And I will bring againe the captiuitie of my people of Israel: and they shall build the waste cities, and inhabit them; and they shall plant vineyards, and drinke the wine thereof: they shall also make gardens, and eate the fruite of them.","And I will bring again the captivity of my people of Israel, and they shall build the waste cities, and inhabit them; and they shall plant vineyards, and drink the wine thereof; they shall also make gardens, and eat the fruit of them.","and i will bring againe the captiuitie of my people of israel: and they shall build the waste cities, and inhabit them; and they shall plant vineyards, and drinke the wine thereof: they shall also make gardens, and eate the fruite of them.","and i will bring again the captivity of my people of israel, and they shall build the waste cities, and inhabit them; and they shall plant vineyards, and drink the wine thereof; they shall also make gardens, and eat the fruit of them.",0.06305071,0.06305071,,R0,R1,0,orthographic_character_form|punctuation_clause_relation
INLIER_BACKGROUND,AMO:5:4,AMO,Amos,R1,INLIER,0.116886988,Q4,"¶ For thus saith the Lord vnto the house of Israel, Seeke ye mee, and ye shall liue.","For thus saith the LORD unto the house of Israel, Seek ye me, and ye shall live:","¶ for thus saith the lord vnto the house of israel, seeke ye mee, and ye shall liue.","for thus saith the lord unto the house of israel, seek ye me, and ye shall live:",0.116886988,0.116886988,,R0,R1,0,orthographic_character_form|lexical_substitution
INLIER_BACKGROUND,AMO:8:6,AMO,Amos,R1,INLIER,0.157371756,Q4,"That wee may buy the poore for siluer, & the needie for a paire of shoes; yea, and sell the refuse of the wheate?","That we may buy the poor for silver, and the needy for a pair of shoes; yea, and sell the refuse of the wheat?","that wee may buy the poore for siluer, & the needie for a paire of shoes; yea, and sell the refuse of the wheate?","that we may buy the poor for silver, and the needy for a pair of shoes; yea, and sell the refuse of the wheat?",0.157371756,0.157371756,,R0,R1,0,orthographic_character_form
INLIER_BACKGROUND,COL:2:5,COL,Colossians,R1,INLIER,0.022997162,Q1,"For though I bee absent in the flesh, yet am I with you in the spirit, ioying and beholding your order, and the stedfastnesse of your faith in Christ.","For though I be absent in the flesh, yet am I with you in the spirit, joying and beholding your order, and the stedfastness of your faith in Christ.","for though i bee absent in the flesh, yet am i with you in the spirit, ioying and beholding your order, and the stedfastnesse of your faith in christ.","for though i be absent in the flesh, yet am i with you in the spirit, joying and beholding your order, and the stedfastness of your faith in christ.",0.022997162,0.022997162,,R0,R1,0,orthographic_character_form
INLIER_BACKGROUND,COL:4:4,COL,Colossians,R1,INLIER,0.004164286,Q1,"That I may make it manifest, as I ought to speake.","That I may make it manifest, as I ought to speak.","that i may make it manifest, as i ought to speake.","that i may make it manifest, as i ought to speak.",0.004164286,0.004164286,,R0,R1,0,orthographic_character_form
