rank_overall,rank_within_representation,rank_within_classification,rank_within_work,unit_key,work_code,work_name,representation,classification,drift_value,threshold_primary,threshold_secondary,threshold_source,excess_over_primary,excess_over_secondary,drift_to_primary_ratio,drift_to_secondary_ratio,small_sample_flag,mad_zero_flag
1759,880,521,16,JER:6:4,JER,Jeremiah,R0,REVIEW_CANDIDATE,0.1991623380277732,0.203825573325914,0.1595710794486916,WORK,-0.004663235298140805,0.039591258579081606,0.9771214415244923,1.248110489168006,False,False
1760,880,521,16,JER:6:4,JER,Jeremiah,R1,REVIEW_CANDIDATE,0.1991623380277732,0.203825573325914,0.1595710794486916,WORK,-0.004663235298140805,0.039591258579081606,0.9771214415244923,1.248110489168006,False,False
1761,881,522,74,GEN:38:13,GEN,Genesis,R0,REVIEW_CANDIDATE,0.199110765848255,0.2785225450278982,0.1976616792286194,WORK,-0.0794117791796432,0.0014490866196355812,0.7148820424153135,1.0073311459524714,False,False
1762,881,522,74,GEN:38:13,GEN,Genesis,R1,REVIEW_CANDIDATE,0.199110765848255,0.2785225450278982,0.1976616792286194,WORK,-0.0794117791796432,0.0014490866196355812,0.7148820424153135,1.0073311459524714,False,False
1763,882,523,8,HEB:11:30,HEB,Hebrews,R0,REVIEW_CANDIDATE,0.1990730055831797,0.214279535005857,0.1704570020425162,WORK,-0.015206529422677306,0.028616003540663487,0.9290341496108732,1.1678781346484433,False,False
1764,882,523,8,HEB:11:30,HEB,Hebrews,R1,REVIEW_CANDIDATE,0.1990730055831797,0.214279535005857,0.1704570020425162,WORK,-0.015206529422677306,0.028616003540663487,0.9290341496108732,1.1678781346484433,False,False
1765,883,524,75,GEN:41:22,GEN,Genesis,R0,REVIEW_CANDIDATE,0.1990695570274395,0.2785225450278982,0.1976616792286194,WORK,-0.07945298800045869,0.0014078777988200952,0.7147340873518864,1.007122664364253,False,False
1766,883,524,75,GEN:41:22,GEN,Genesis,R1,REVIEW_CANDIDATE,0.1990695570274395,0.2785225450278982,0.1976616792286194,WORK,-0.07945298800045869,0.0014078777988200952,0.7147340873518864,1.007122664364253,False,False
1767,884,525,24,ISA:26:7,ISA,Isaiah,R0,REVIEW_CANDIDATE,0.1989139188142045,0.2203930443072171,0.1556613590945488,WORK,-0.02147912549301259,0.04325255971965569,0.9025417269382071,1.2778631766499229,False,False
1768,884,525,24,ISA:26:7,ISA,Isaiah,R1,REVIEW_CANDIDATE,0.1989139188142045,0.2203930443072171,0.1556613590945488,WORK,-0.02147912549301259,0.04325255971965569,0.9025417269382071,1.2778631766499229,False,False
1769,885,526,70,PSA:44:10,PSA,Psalms,R0,REVIEW_CANDIDATE,0.198902418061129,0.2517472342683223,0.1720894079000068,WORK,-0.05284481620719331,0.026813010161122197,0.7900877983395472,1.1558086025649064,False,False
1770,885,526,70,PSA:44:10,PSA,Psalms,R1,REVIEW_CANDIDATE,0.198902418061129,0.2517472342683223,0.1720894079000068,WORK,-0.05284481620719331,0.026813010161122197,0.7900877983395472,1.1558086025649064,False,False
1771,886,527,18,LEV:2:5,LEV,Leviticus,R0,REVIEW_CANDIDATE,0.1988726352149404,0.2536937138059426,0.1520578598094974,WORK,-0.05482107859100219,0.04681477540544299,0.7839084076283562,1.3078747488889686,False,False
1772,886,527,18,LEV:2:5,LEV,Leviticus,R1,REVIEW_CANDIDATE,0.1988726352149404,0.2536937138059426,0.1520578598094974,WORK,-0.05482107859100219,0.04681477540544299,0.7839084076283562,1.3078747488889686,False,False
1773,887,528,76,GEN:43:34,GEN,Genesis,R0,REVIEW_CANDIDATE,0.1988635170195936,0.2785225450278982,0.1976616792286194,WORK,-0.0796590280083046,0.0012018377909741862,0.7139943267417524,1.0060802771466093,False,False
1774,887,528,76,GEN:43:34,GEN,Genesis,R1,REVIEW_CANDIDATE,0.1988635170195936,0.2785225450278982,0.1976616792286194,WORK,-0.0796590280083046,0.0012018377909741862,0.7139943267417524,1.0060802771466093,False,False
1775,888,529,37,1SA:22:20,1SA,1Samuel,R0,REVIEW_CANDIDATE,0.1988234041158325,0.2543100235259803,0.1939952732916444,WORK,-0.05548661941014782,0.004828130824188093,0.7818150514052415,1.0248878786697533,False,False
1776,888,529,37,1SA:22:20,1SA,1Samuel,R1,REVIEW_CANDIDATE,0.1988234041158325,0.2543100235259803,0.1939952732916444,WORK,-0.05548661941014782,0.004828130824188093,0.7818150514052415,1.0248878786697533,False,False
1777,889,530,44,LUK:20:41,LUK,Luke,R0,REVIEW_CANDIDATE,0.1988020592485131,0.2425750004264786,0.1904093970791806,WORK,-0.043772941177965485,0.008392662169332515,0.8195488360259428,1.0440769326413153,False,False
1778,889,530,44,LUK:20:41,LUK,Luke,R1,REVIEW_CANDIDATE,0.1988020592485131,0.2425750004264786,0.1904093970791806,WORK,-0.043772941177965485,0.008392662169332515,0.8195488360259428,1.0440769326413153,False,False
1779,890,531,45,LUK:11:29,LUK,Luke,R0,REVIEW_CANDIDATE,0.1987610597530658,0.2425750004264786,0.1904093970791806,WORK,-0.04381394067341279,0.008351662673885207,0.8193798182154709,1.0438616097839553,False,False
1780,890,531,45,LUK:11:29,LUK,Luke,R1,REVIEW_CANDIDATE,0.1987610597530658,0.2425750004264786,0.1904093970791806,WORK,-0.04381394067341279,0.008351662673885207,0.8193798182154709,1.0438616097839553,False,False
1781,891,532,40,JHN:16:6,JHN,John,R0,REVIEW_CANDIDATE,0.1987274533845289,0.2799187388240086,0.1962180196842647,WORK,-0.08119128543947968,0.002509433700264213,0.7099469446719445,1.012789007372015,False,False
1782,891,532,40,JHN:16:6,JHN,John,R1,REVIEW_CANDIDATE,0.1987274533845289,0.2799187388240086,0.1962180196842647,WORK,-0.08119128543947968,0.002509433700264213,0.7099469446719445,1.012789007372015,False,False
1783,892,533,71,PSA:147:19,PSA,Psalms,R0,REVIEW_CANDIDATE,0.1986441188661954,0.2517472342683223,0.1720894079000068,WORK,-0.053103115402126894,0.02655471096618861,0.7890617723906056,1.1543076432781867,False,False
1784,892,533,71,PSA:147:19,PSA,Psalms,R1,REVIEW_CANDIDATE,0.1986441188661954,0.2517472342683223,0.1720894079000068,WORK,-0.053103115402126894,0.02655471096618861,0.7890617723906056,1.1543076432781867,False,False
1785,893,534,44,1CH:27:2,1CH,1Chronicles,R0,REVIEW_CANDIDATE,0.1985910855342916,0.2568844066016262,0.1958660090019126,WORK,-0.05829332106733459,0.0027250765323790227,0.7730756730682555,1.0139129629804853,False,False
1786,893,534,44,1CH:27:2,1CH,1Chronicles,R1,REVIEW_CANDIDATE,0.1985910855342916,0.2568844066016262,0.1958660090019126,WORK,-0.05829332106733459,0.0027250765323790227,0.7730756730682555,1.0139129629804853,False,False
1787,894,535,47,MAT:24:12,MAT,Matthew,R0,REVIEW_CANDIDATE,0.198506608088142,0.2574919331800241,0.1896752365333116,WORK,-0.05898532509188212,0.008831371554830408,0.7709235999613128,1.0465604878962647,False,False
1788,894,535,47,MAT:24:12,MAT,Matthew,R1,REVIEW_CANDIDATE,0.198506608088142,0.2574919331800241,0.1896752365333116,WORK,-0.05898532509188212,0.008831371554830408,0.7709235999613128,1.0465604878962647,False,False
1789,895,536,15,EXO:26:21,EXO,Exodus,R0,REVIEW_CANDIDATE,0.1984791392128736,0.2061688329235183,0.1458137712888438,WORK,-0.007689693710644707,0.052665367924029816,0.9627019583823452,1.3611824003900463,False,False
1790,896,537,16,EXO:36:26,EXO,Exodus,R0,REVIEW_CANDIDATE,0.1984791392128736,0.2061688329235183,0.1458137712888438,WORK,-0.007689693710644707,0.052665367924029816,0.9627019583823452,1.3611824003900463,False,False
1791,895,536,15,EXO:26:21,EXO,Exodus,R1,REVIEW_CANDIDATE,0.1984791392128736,0.2061688329235183,0.1458137712888438,WORK,-0.007689693710644707,0.052665367924029816,0.9627019583823452,1.3611824003900463,False,False
1792,896,537,16,EXO:36:26,EXO,Exodus,R1,REVIEW_CANDIDATE,0.1984791392128736,0.2061688329235183,0.1458137712888438,WORK,-0.007689693710644707,0.052665367924029816,0.9627019583823452,1.3611824003900463,False,False
1793,897,538,41,JHN:4:52,JHN,John,R0,REVIEW_CANDIDATE,0.1984585876448742,0.2799187388240086,0.1962180196842647,WORK,-0.08146015117913438,0.0022405679606095075,0.7089864311286774,1.011418767574022,False,False
1794,897,538,41,JHN:4:52,JHN,John,R1,REVIEW_CANDIDATE,0.1984585876448742,0.2799187388240086,0.1962180196842647,WORK,-0.08146015117913438,0.0022405679606095075,0.7089864311286774,1.011418767574022,False,False
1795,898,539,38,1SA:23:18,1SA,1Samuel,R0,REVIEW_CANDIDATE,0.1982864880875995,0.2543100235259803,0.1939952732916444,WORK,-0.05602353543838082,0.004291214795955095,0.7797037857115473,1.0221202028438283,False,False
1796,898,539,38,1SA:23:18,1SA,1Samuel,R1,REVIEW_CANDIDATE,0.1982864880875995,0.2543100235259803,0.1939952732916444,WORK,-0.05602353543838082,0.004291214795955095,0.7797037857115473,1.0221202028438283,False,False
1797,899,540,72,PSA:119:4,PSA,Psalms,R0,REVIEW_CANDIDATE,0.1982840763455817,0.2517472342683223,0.1720894079000068,WORK,-0.05346315792274059,0.026194668445574915,0.7876315977090044,1.1522154603541632,False,False
1798,899,540,72,PSA:119:4,PSA,Psalms,R1,REVIEW_CANDIDATE,0.1982840763455817,0.2517472342683223,0.1720894079000068,WORK,-0.05346315792274059,0.026194668445574915,0.7876315977090044,1.1522154603541632,False,False
1799,900,541,25,ISA:57:3,ISA,Isaiah,R0,REVIEW_CANDIDATE,0.1982571343852905,0.2203930443072171,0.1556613590945488,WORK,-0.0221359099219266,0.04259577529074168,0.8995616672408671,1.2736438608689584,False,False
1800,900,541,25,ISA:57:3,ISA,Isaiah,R1,REVIEW_CANDIDATE,0.1982571343852905,0.2203930443072171,0.1556613590945488,WORK,-0.0221359099219266,0.04259577529074168,0.8995616672408671,1.2736438608689584,False,False
1801,901,542,16,NUM:34:15,NUM,Numbers,R0,REVIEW_CANDIDATE,0.1982464069207824,0.2060272335177108,0.1521304504522337,WORK,-0.007780826596928386,0.04611595646854871,0.9622339898270802,1.3031342925197498,False,False
1802,901,542,16,NUM:34:15,NUM,Numbers,R1,REVIEW_CANDIDATE,0.1982464069207824,0.2060272335177108,0.1521304504522337,WORK,-0.007780826596928386,0.04611595646854871,0.9622339898270802,1.3031342925197498,False,False
1803,902,543,16,2CH:19:5,2CH,2Chronicles,R0,REVIEW_CANDIDATE,0.198242663487381,0.2156992211395015,0.1608023572188025,WORK,-0.01745655765212048,0.0374403062685785,0.9190699087372661,1.2328343123579573,False,False
1804,902,543,16,2CH:19:5,2CH,2Chronicles,R1,REVIEW_CANDIDATE,0.198242663487381,0.2156992211395015,0.1608023572188025,WORK,-0.01745655765212048,0.0374403062685785,0.9190699087372661,1.2328343123579573,False,False
1805,903,544,24,ACT:2:16,ACT,Acts,R0,REVIEW_CANDIDATE,0.198189897890034,0.2407747958049971,0.1622007514290091,WORK,-0.042584897914963116,0.035989146461024885,0.8231339049729586,1.221880269628568,False,False
1806,903,544,24,ACT:2:16,ACT,Acts,R1,REVIEW_CANDIDATE,0.198189897890034,0.2407747958049971,0.1622007514290091,WORK,-0.042584897914963116,0.035989146461024885,0.8231339049729586,1.221880269628568,False,False
1807,904,545,45,1CH:9:34,1CH,1Chronicles,R0,REVIEW_CANDIDATE,0.1981145880534943,0.2568844066016262,0.1958660090019126,WORK,-0.0587698185481319,0.0022485790515817117,0.771220762966467,1.011480190274157,False,False
1808,904,545,45,1CH:9:34,1CH,1Chronicles,R1,REVIEW_CANDIDATE,0.1981145880534943,0.2568844066016262,0.1958660090019126,WORK,-0.0587698185481319,0.0022485790515817117,0.771220762966467,1.011480190274157,False,False
1809,905,546,46,1CH:17:18,1CH,1Chronicles,R0,REVIEW_CANDIDATE,0.1980852394213467,0.2568844066016262,0.1958660090019126,WORK,-0.0587991671802795,0.002219230419434115,0.7711065145676022,1.011330349920044,False,False
1810,905,546,46,1CH:17:18,1CH,1Chronicles,R1,REVIEW_CANDIDATE,0.1980852394213467,0.2568844066016262,0.1958660090019126,WORK,-0.0587991671802795,0.002219230419434115,0.7711065145676022,1.011330349920044,False,False
1811,906,547,77,GEN:42:1,GEN,Genesis,R0,REVIEW_CANDIDATE,0.1979900562726898,0.2785225450278982,0.1976616792286194,WORK,-0.08053248875520838,0.0003283770440704048,0.7108582763124549,1.0016613085821788,False,False
1812,906,547,77,GEN:42:1,GEN,Genesis,R1,REVIEW_CANDIDATE,0.1979900562726898,0.2785225450278982,0.1976616792286194,WORK,-0.08053248875520838,0.0003283770440704048,0.7108582763124549,1.0016613085821788,False,False
1813,907,548,46,JOB:42:8,JOB,Job,R0,REVIEW_CANDIDATE,0.1978388178302416,0.2593421210617336,0.1879247125578857,WORK,-0.061503303231492,0.009914105272355894,0.7628487691096973,1.0527557293418879,False,False
1814,907,548,46,JOB:42:8,JOB,Job,R1,REVIEW_CANDIDATE,0.1978388178302416,0.2593421210617336,0.1879247125578857,WORK,-0.061503303231492,0.009914105272355894,0.7628487691096973,1.0527557293418879,False,False
1815,908,549,46,LUK:12:14,LUK,Luke,R0,REVIEW_CANDIDATE,0.197812563380816,0.2425750004264786,0.1904093970791806,WORK,-0.0447624370456626,0.0074031663016354,0.8154697022901602,1.038880257041919,False,False
1816,908,549,46,LUK:12:14,LUK,Luke,R1,REVIEW_CANDIDATE,0.197812563380816,0.2425750004264786,0.1904093970791806,WORK,-0.0447624370456626,0.0074031663016354,0.8154697022901602,1.038880257041919,False,False
1817,909,550,47,LUK:17:26,LUK,Luke,R0,REVIEW_CANDIDATE,0.1978007103375095,0.2425750004264786,0.1904093970791806,WORK,-0.044774290088969076,0.007391313258328924,0.8154208388735442,1.0388180067355357,False,False
1818,909,550,47,LUK:17:26,LUK,Luke,R1,REVIEW_CANDIDATE,0.1978007103375095,0.2425750004264786,0.1904093970791806,WORK,-0.044774290088969076,0.007391313258328924,0.8154208388735442,1.0388180067355357,False,False
1819,910,551,42,JHN:12:14,JHN,John,R0,REVIEW_CANDIDATE,0.197752219670126,0.2799187388240086,0.1962180196842647,WORK,-0.0821665191538826,0.0015341999858612954,0.7064629560025898,1.0078188536829082,False,False
1820,910,551,42,JHN:12:14,JHN,John,R1,REVIEW_CANDIDATE,0.197752219670126,0.2799187388240086,0.1962180196842647,WORK,-0.0821665191538826,0.0015341999858612954,0.7064629560025898,1.0078188536829082,False,False
1821,911,552,11,1CO:13:4,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.1977163656301889,0.2749938527419566,0.1602659200966021,WORK,-0.07727748711176768,0.03745044553358681,0.7189846742345843,1.2336769134137384,False,False
1822,911,552,11,1CO:13:4,1CO,1Corinthians,R1,REVIEW_CANDIDATE,0.1977163656301889,0.2749938527419566,0.1602659200966021,WORK,-0.07727748711176768,0.03745044553358681,0.7189846742345843,1.2336769134137384,False,False
1823,912,553,17,JER:3:15,JER,Jeremiah,R0,REVIEW_CANDIDATE,0.1976798204668166,0.203825573325914,0.1595710794486916,WORK,-0.006145752859097409,0.038108741018125,0.9698479795306625,1.2388198484950306,False,False
1824,912,553,17,JER:3:15,JER,Jeremiah,R1,REVIEW_CANDIDATE,0.1976798204668166,0.203825573325914,0.1595710794486916,WORK,-0.006145752859097409,0.038108741018125,0.9698479795306625,1.2388198484950306,False,False
1825,913,554,43,JHN:1:19,JHN,John,R0,REVIEW_CANDIDATE,0.1976760189805204,0.2799187388240086,0.1962180196842647,WORK,-0.08224271984348819,0.001457999296255702,0.7061907316780386,1.007430506630338,False,False
1826,913,554,43,JHN:1:19,JHN,John,R1,REVIEW_CANDIDATE,0.1976760189805204,0.2799187388240086,0.1962180196842647,WORK,-0.08224271984348819,0.001457999296255702,0.7061907316780386,1.007430506630338,False,False
1827,914,555,13,1KI:10:18,1KI,1Kings,R0,REVIEW_CANDIDATE,0.1975817611842425,0.2134238491198039,0.1471697863256086,WORK,-0.015842087935561383,0.05041197485863391,0.9257717073284132,1.3425429642678082,False,False
1828,914,555,13,1KI:10:18,1KI,1Kings,R1,REVIEW_CANDIDATE,0.1975817611842425,0.2134238491198039,0.1471697863256086,WORK,-0.015842087935561383,0.05041197485863391,0.9257717073284132,1.3425429642678082,False,False
1829,915,556,4,1TH:5:9,1TH,1Thessalonians,R0,REVIEW_CANDIDATE,0.197566040707759,0.3114588778178616,0.1777962178538115,WORK,-0.11389283711010259,0.01976982285394749,0.6343246405173716,1.1111937199372977,False,False
1830,915,556,4,1TH:5:9,1TH,1Thessalonians,R1,REVIEW_CANDIDATE,0.197566040707759,0.3114588778178616,0.1777962178538115,WORK,-0.11389283711010259,0.01976982285394749,0.6343246405173716,1.1111937199372977,False,False
1831,916,557,39,1SA:18:11,1SA,1Samuel,R0,REVIEW_CANDIDATE,0.1975479713194515,0.2543100235259803,0.1939952732916444,WORK,-0.0567620522065288,0.0035526980278071107,0.7767997839034056,1.0183133226265062,False,False
1832,916,557,39,1SA:18:11,1SA,1Samuel,R1,REVIEW_CANDIDATE,0.1975479713194515,0.2543100235259803,0.1939952732916444,WORK,-0.0567620522065288,0.0035526980278071107,0.7767997839034056,1.0183133226265062,False,False
1833,917,558,14,EZE:48:8,EZE,Ezekiel,R0,REVIEW_CANDIDATE,0.1975437882112232,0.1977293149575067,0.1466200453576744,WORK,-0.00018552674628349863,0.05092374285354881,0.9990617135030111,1.347317740417568,False,False
1834,917,558,14,EZE:48:8,EZE,Ezekiel,R1,REVIEW_CANDIDATE,0.1975437882112232,0.1977293149575067,0.1466200453576744,WORK,-0.00018552674628349863,0.05092374285354881,0.9990617135030111,1.347317740417568,False,False
1835,918,559,11,NEH:12:23,NEH,Nehemiah,R0,REVIEW_CANDIDATE,0.1973222706505127,0.249097416043593,0.1712008590080952,WORK,-0.05177514539308031,0.02612141164241749,0.7921490065395963,1.152577573464058,False,False
1836,918,559,11,NEH:12:23,NEH,Nehemiah,R1,REVIEW_CANDIDATE,0.1973222706505127,0.249097416043593,0.1712008590080952,WORK,-0.05177514539308031,0.02612141164241749,0.7921490065395963,1.152577573464058,False,False
1837,919,560,73,PSA:78:42,PSA,Psalms,R0,REVIEW_CANDIDATE,0.197275514909727,0.2517472342683223,0.1720894079000068,WORK,-0.054471719358595294,0.02518610700972021,0.7836253513691549,1.1463547775372362,False,False
1838,919,560,73,PSA:78:42,PSA,Psalms,R1,REVIEW_CANDIDATE,0.197275514909727,0.2517472342683223,0.1720894079000068,WORK,-0.054471719358595294,0.02518610700972021,0.7836253513691549,1.1463547775372362,False,False
1839,920,561,74,PSA:38:20,PSA,Psalms,R0,REVIEW_CANDIDATE,0.1972499081656361,0.2517472342683223,0.1720894079000068,WORK,-0.054497326102686205,0.0251605002656293,0.7835236352801367,1.1462059784658503,False,False
1840,920,561,74,PSA:38:20,PSA,Psalms,R1,REVIEW_CANDIDATE,0.1972499081656361,0.2517472342683223,0.1720894079000068,WORK,-0.054497326102686205,0.0251605002656293,0.7835236352801367,1.1462059784658503,False,False
1841,921,562,15,EZE:34:23,EZE,Ezekiel,R0,REVIEW_CANDIDATE,0.1972387565555757,0.1977293149575067,0.1466200453576744,WORK,-0.0004905584019309905,0.05061871119790132,0.9975190406033804,1.3452373178198027,False,False
1842,921,562,15,EZE:34:23,EZE,Ezekiel,R1,REVIEW_CANDIDATE,0.1972387565555757,0.1977293149575067,0.1466200453576744,WORK,-0.0004905584019309905,0.05061871119790132,0.9975190406033804,1.3452373178198027,False,False
1843,922,563,17,EXO:36:24,EXO,Exodus,R0,REVIEW_CANDIDATE,0.1971349106685822,0.2061688329235183,0.1458137712888438,WORK,-0.009033922254936128,0.051321139379738395,0.956181920774187,1.3519635966213088,False,False
1844,922,563,17,EXO:36:24,EXO,Exodus,R1,REVIEW_CANDIDATE,0.1971349106685822,0.2061688329235183,0.1458137712888438,WORK,-0.009033922254936128,0.051321139379738395,0.956181920774187,1.3519635966213088,False,False
1845,923,564,47,JOB:2:7,JOB,Job,R0,REVIEW_CANDIDATE,0.1971327872372249,0.2593421210617336,0.1879247125578857,WORK,-0.06220933382450869,0.009208074679339207,0.7601263783537098,1.048998742922131,False,False
1846,923,564,47,JOB:2:7,JOB,Job,R1,REVIEW_CANDIDATE,0.1971327872372249,0.2593421210617336,0.1879247125578857,WORK,-0.06220933382450869,0.009208074679339207,0.7601263783537098,1.048998742922131,False,False
1847,924,565,18,JER:33:21,JER,Jeremiah,R0,REVIEW_CANDIDATE,0.1971061430694366,0.203825573325914,0.1595710794486916,WORK,-0.006719430256477393,0.03753506362074502,0.9670334288929823,1.2352247271274117,False,False
1848,924,565,18,JER:33:21,JER,Jeremiah,R1,REVIEW_CANDIDATE,0.1971061430694366,0.203825573325914,0.1595710794486916,WORK,-0.006719430256477393,0.03753506362074502,0.9670334288929823,1.2352247271274117,False,False
1849,925,566,2,MAL:2:8,MAL,Malachi,R0,REVIEW_CANDIDATE,0.1970824924145153,0.2285586825897554,0.1622817772666177,WORK,-0.03147619017524009,0.03480071514789762,0.8622839884331267,1.2144462288622984,False,False
1850,925,566,2,MAL:2:8,MAL,Malachi,R1,REVIEW_CANDIDATE,0.1970824924145153,0.2285586825897554,0.1622817772666177,WORK,-0.03147619017524009,0.03480071514789762,0.8622839884331267,1.2144462288622984,False,False
1851,926,567,19,LEV:15:19,LEV,Leviticus,R0,REVIEW_CANDIDATE,0.1969258382097564,0.2536937138059426,0.1520578598094974,WORK,-0.05676787559618618,0.044867978400258995,0.7762345990188408,1.2950717474024094,False,False
1852,926,567,19,LEV:15:19,LEV,Leviticus,R1,REVIEW_CANDIDATE,0.1969258382097564,0.2536937138059426,0.1520578598094974,WORK,-0.05676787559618618,0.044867978400258995,0.7762345990188408,1.2950717474024094,False,False
